metric_id,section,item,metric,target,status,evidence_domain,disposition
14.19,14,19,是否记录 shots？,top-tier audit question,PASS,experiments/hardware_validation; data/v8/hardware_validation; no real-QPU evidence,verified in current bounded contract
14.20,14,20,shots 数是否由精度目标决定？,top-tier audit question,FAIL,experiments/hardware_validation; data/v8/hardware_validation; no real-QPU evidence,missing or failed; claim must remain barred until repaired
14.21,14,21,是否报告 measurement uncertainty？,top-tier audit question,PARTIAL,experiments/hardware_validation; data/v8/hardware_validation; no real-QPU evidence,some evidence exists; residual work is required
14.22,14,22,是否报告 Hellinger fidelity、TVD、cross entropy 或应用特定质量？,top-tier audit question,PASS,experiments/hardware_validation; data/v8/hardware_validation; no real-QPU evidence,verified in current bounded contract
14.23,14,23,是否比较 error mitigation 前后？,top-tier audit question,NA,experiments/hardware_validation; data/v8/hardware_validation; no real-QPU evidence,outside the currently stated unitary/logical-circuit model
14.24,14,24,mitigation 收益是否包含额外时间和 shots 成本？,top-tier audit question,NA,experiments/hardware_validation; data/v8/hardware_validation; no real-QPU evidence,outside the currently stated unitary/logical-circuit model
14.25,14,25,gate count 下降是否真正改善硬件输出？,top-tier audit question,PARTIAL,experiments/hardware_validation; data/v8/hardware_validation; no real-QPU evidence,some evidence exists; residual work is required
14.26,14,26,是否出现门更少但 fidelity 更差？,top-tier audit question,PARTIAL,experiments/hardware_validation; data/v8/hardware_validation; no real-QPU evidence,some evidence exists; residual work is required
14.27,14,27,是否出现 depth 更短但 crosstalk 更强？,top-tier audit question,FAIL,experiments/hardware_validation; data/v8/hardware_validation; no real-QPU evidence,missing or failed; claim must remain barred until repaired
14.28,14,28,是否报告 queue time 和纯执行时间？,top-tier audit question,FAIL,experiments/hardware_validation; data/v8/hardware_validation; no real-QPU evidence,missing or failed; claim must remain barred until repaired
14.29,14,29,是否报告 end-to-end time-to-solution？,top-tier audit question,FAIL,experiments/hardware_validation; data/v8/hardware_validation; no real-QPU evidence,missing or failed; claim must remain barred until repaired
14.30,14,30,是否比较多个硬件拓扑？,top-tier audit question,PASS,experiments/hardware_validation; data/v8/hardware_validation; no real-QPU evidence,verified in current bounded contract
14.31,14,31,是否有平台特定结论被误写成通用结论？,top-tier audit question,PASS,experiments/hardware_validation; data/v8/hardware_validation; no real-QPU evidence,verified in current bounded contract
14.32,14,32,是否考虑 dynamic circuits？,top-tier audit question,FAIL,experiments/hardware_validation; data/v8/hardware_validation; no real-QPU evidence,missing or failed; claim must remain barred until repaired
14.33,14,33,是否考虑 pulse-aware 编译？,top-tier audit question,FAIL,experiments/hardware_validation; data/v8/hardware_validation; no real-QPU evidence,missing or failed; claim must remain barred until repaired
14.34,14,34,是否考虑容错时代成本模型？,top-tier audit question,NA,experiments/hardware_validation; data/v8/hardware_validation; no real-QPU evidence,outside the currently stated unitary/logical-circuit model
14.35,14,35,当前成果的“量子价值”是硬件收益、编译诊断，还是理论认识？,top-tier audit question,PASS,experiments/hardware_validation; data/v8/hardware_validation; no real-QPU evidence,verified in current bounded contract
15.01,15,1,是否有从零开始的 README？,top-tier audit question,PARTIAL,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,some evidence exists; residual work is required
15.02,15,2,是否列出支持的 OS？,top-tier audit question,PARTIAL,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,some evidence exists; residual work is required
15.03,15,3,是否固定 Python/编译器/SDK 版本？,top-tier audit question,PASS,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,verified in current bounded contract
15.04,15,4,是否有 lockfile？,top-tier audit question,PASS,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,verified in current bounded contract
15.05,15,5,是否有 container 或可重建环境？,top-tier audit question,PASS,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,verified in current bounded contract
15.06,15,6,是否有 SBOM？,top-tier audit question,FAIL,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,missing or failed; claim must remain barred until repaired
15.07,15,7,是否记录外部二进制哈希？,top-tier audit question,PARTIAL,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,some evidence exists; residual work is required
15.08,15,8,是否有许可证？,top-tier audit question,PASS,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,verified in current bounded contract
15.09,15,9,数据是否有许可证？,top-tier audit question,FAIL,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,missing or failed; claim must remain barred until repaired
15.10,15,10,是否有 DOI/Zenodo 归档？,top-tier audit question,FAIL,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,missing or failed; claim must remain barred until repaired
15.11,15,11,是否有持久版本号？,top-tier audit question,PARTIAL,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,some evidence exists; residual work is required
15.12,15,12,是否有 data dictionary？,top-tier audit question,PASS,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,verified in current bounded contract
15.13,15,13,是否有 schema？,top-tier audit question,PARTIAL,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,some evidence exists; residual work is required
15.14,15,14,是否有 provenance chain？,top-tier audit question,PASS,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,verified in current bounded contract
15.15,15,15,是否有 raw、derived、figure-source 分层？,top-tier audit question,PASS,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,verified in current bounded contract
15.16,15,16,是否保留原始失败输出？,top-tier audit question,PASS,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,verified in current bounded contract
15.17,15,17,是否保留日志？,top-tier audit question,PASS,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,verified in current bounded contract
15.18,15,18,是否有数据 checksum？,top-tier audit question,PASS,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,verified in current bounded contract
15.19,15,19,是否能检测数据被修改？,top-tier audit question,PASS,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,verified in current bounded contract
15.20,15,20,是否有 release manifest？,top-tier audit question,PASS,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,verified in current bounded contract
15.21,15,21,是否有一条命令重建每张表？,top-tier audit question,PARTIAL,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,some evidence exists; residual work is required
15.22,15,22,是否有一条命令重建每张图？,top-tier audit question,PARTIAL,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,some evidence exists; residual work is required
15.23,15,23,是否有一条命令运行主要实验？,top-tier audit question,PASS,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,verified in current bounded contract
15.24,15,24,是否有 quick/smoke 和 full reproduction 两种路径？,top-tier audit question,PASS,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,verified in current bounded contract
15.25,15,25,是否声明预计时间、CPU、内存、GPU 和磁盘？,top-tier audit question,PARTIAL,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,some evidence exists; residual work is required
15.26,15,26,是否有 deterministic mode？,top-tier audit question,PARTIAL,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,some evidence exists; residual work is required
15.27,15,27,非确定性是否给出允许误差？,top-tier audit question,PARTIAL,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,some evidence exists; residual work is required
15.28,15,28,是否在干净机器验证？,top-tier audit question,FAIL,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,missing or failed; claim must remain barred until repaired
15.29,15,29,是否由非作者验证？,top-tier audit question,FAIL,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,missing or failed; claim must remain barred until repaired
15.30,15,30,是否保留失败复现记录？,top-tier audit question,PASS,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,verified in current bounded contract
15.31,15,31,是否有 CI？,top-tier audit question,PASS,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,verified in current bounded contract
15.32,15,32,CI 是否只跑单元测试，还是也做数据/清单验证？,top-tier audit question,PASS,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,verified in current bounded contract
15.33,15,33,是否对关键结果做 hash assertion？,top-tier audit question,PASS,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,verified in current bounded contract
15.34,15,34,是否检查 CSV 行数、列名和无限值？,top-tier audit question,PASS,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,verified in current bounded contract
15.35,15,35,是否检查 figure 与 source-data 对应？,top-tier audit question,PASS,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,verified in current bounded contract
15.36,15,36,是否检查文档引用的数值与数据一致？,top-tier audit question,PARTIAL,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,some evidence exists; residual work is required
15.37,15,37,是否区分 canonical data 与 exploratory rerun？,top-tier audit question,PASS,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,verified in current bounded contract
15.38,15,38,是否禁止半成品 checkpoint 进入正式清单？,top-tier audit question,PASS,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,verified in current bounded contract
15.39,15,39,是否记录 dirty worktree？,top-tier audit question,PASS,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,verified in current bounded contract
15.40,15,40,是否能从固定 commit 重建 release？,top-tier audit question,FAIL,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,missing or failed; claim must remain barred until repaired
15.41,15,41,是否有 archive restore test？,top-tier audit question,FAIL,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,missing or failed; claim must remain barred until repaired
15.42,15,42,链接是否会腐烂？,top-tier audit question,FAIL,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,missing or failed; claim must remain barred until repaired
15.43,15,43,元数据是否机器可读？,top-tier audit question,PASS,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,verified in current bounded contract
15.44,15,44,数据是否符合 Findable、Accessible、Interoperable、Reusable？,top-tier audit question,PARTIAL,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,some evidence exists; residual work is required
15.45,15,45,是否存在无法公开的限制？是否明确说明？,top-tier audit question,PARTIAL,requirements-lock.txt; Dockerfile; release manifests; CI; E31 dry-run/checkpoint orchestrator; no independent cold-start reproduction,some evidence exists; residual work is required
16.01,16,1,谁会因为这个结果改变研究方法？,top-tier audit question,PARTIAL,docs/review/prepaper_final_audit_2026-08-10.md,some evidence exists; residual work is required
16.02,16,2,它解决的是领域核心瓶颈还是局部实现问题？,top-tier audit question,PARTIAL,docs/review/prepaper_final_audit_2026-08-10.md,some evidence exists; residual work is required
16.03,16,3,是否能避免错误的 optimizer ranking？,top-tier audit question,PASS,docs/review/prepaper_final_audit_2026-08-10.md,verified in current bounded contract
16.04,16,4,是否能减少无效搜索预算？,top-tier audit question,PARTIAL,docs/review/prepaper_final_audit_2026-08-10.md,some evidence exists; residual work is required
16.05,16,5,是否能指导表示选择？,top-tier audit question,PASS,docs/review/prepaper_final_audit_2026-08-10.md,verified in current bounded contract
16.06,16,6,是否能指导 rewrite library 设计？,top-tier audit question,PASS,docs/review/prepaper_final_audit_2026-08-10.md,verified in current bounded contract
16.07,16,7,是否能指导 benchmark construction？,top-tier audit question,PASS,docs/review/prepaper_final_audit_2026-08-10.md,verified in current bounded contract
16.08,16,8,是否能指导编译器自动选择策略？,top-tier audit question,PARTIAL,docs/review/prepaper_final_audit_2026-08-10.md,some evidence exists; residual work is required
16.09,16,9,是否能预测哪些线路有优化 headroom？,top-tier audit question,PARTIAL,docs/review/prepaper_final_audit_2026-08-10.md,some evidence exists; residual work is required
16.10,16,10,是否能产生新理论问题？,top-tier audit question,PASS,docs/review/prepaper_final_audit_2026-08-10.md,verified in current bounded contract
16.11,16,11,是否能形成公开 benchmark？,top-tier audit question,PARTIAL,docs/review/prepaper_final_audit_2026-08-10.md,some evidence exists; residual work is required
16.12,16,12,是否能形成独立软件工具？,top-tier audit question,PARTIAL,docs/review/prepaper_final_audit_2026-08-10.md,some evidence exists; residual work is required
16.13,16,13,是否能被其他编译器直接集成？,top-tier audit question,FAIL,docs/review/prepaper_final_audit_2026-08-10.md,missing or failed; claim must remain barred until repaired
16.14,16,14,是否能扩展到 routing/synthesis/error correction？,top-tier audit question,PARTIAL,docs/review/prepaper_final_audit_2026-08-10.md,some evidence exists; residual work is required
16.15,16,15,是否能扩展到 parameterized circuits？,top-tier audit question,FAIL,docs/review/prepaper_final_audit_2026-08-10.md,missing or failed; claim must remain barred until repaired
16.16,16,16,是否能扩展到硬件感知目标？,top-tier audit question,FAIL,docs/review/prepaper_final_audit_2026-08-10.md,missing or failed; claim must remain barred until repaired
16.17,16,17,是否能减少物理双比特门或执行时间？,top-tier audit question,FAIL,docs/review/prepaper_final_audit_2026-08-10.md,missing or failed; claim must remain barred until repaired
16.18,16,18,是否能减少容错 T 资源？,top-tier audit question,FAIL,docs/review/prepaper_final_audit_2026-08-10.md,missing or failed; claim must remain barred until repaired
16.19,16,19,是否有真实用户或外部研究组需求？,top-tier audit question,FAIL,docs/review/prepaper_final_audit_2026-08-10.md,missing or failed; claim must remain barred until repaired
16.20,16,20,是否有外部复用证据？,top-tier audit question,FAIL,docs/review/prepaper_final_audit_2026-08-10.md,missing or failed; claim must remain barred until repaired
16.21,16,21,是否有 benchmark 被第三方采用的可能？,top-tier audit question,PARTIAL,docs/review/prepaper_final_audit_2026-08-10.md,some evidence exists; residual work is required
16.22,16,22,结果是否在五年后仍有意义？,top-tier audit question,PARTIAL,docs/review/prepaper_final_audit_2026-08-10.md,some evidence exists; residual work is required
16.23,16,23,如果所有具体工具版本更新，机制结论是否仍成立？,top-tier audit question,FAIL,docs/review/prepaper_final_audit_2026-08-10.md,missing or failed; claim must remain barred until repaired
16.24,16,24,贡献是暂时性能数字还是可迁移知识？,top-tier audit question,PASS,docs/review/prepaper_final_audit_2026-08-10.md,verified in current bounded contract
16.25,16,25,是否有明确的“不应该如何评价量子优化器”的方法学价值？,top-tier audit question,PASS,docs/review/prepaper_final_audit_2026-08-10.md,verified in current bounded contract
16.26,16,26,是否能形成社区标准或 checklist？,top-tier audit question,PARTIAL,docs/review/prepaper_final_audit_2026-08-10.md,some evidence exists; residual work is required
16.27,16,27,是否能发现已有文献的系统性评价偏差？,top-tier audit question,PARTIAL,docs/review/prepaper_final_audit_2026-08-10.md,some evidence exists; residual work is required
16.28,16,28,是否有负面结果同样值得发表？,top-tier audit question,PASS,docs/review/prepaper_final_audit_2026-08-10.md,verified in current bounded contract
16.29,16,29,是否能降低其他研究者复现实验的成本？,top-tier audit question,PASS,docs/review/prepaper_final_audit_2026-08-10.md,verified in current bounded contract
16.30,16,30,是否能推动从平均性能转向 family-aware/Pareto-aware 评价？,top-tier audit question,PARTIAL,docs/review/prepaper_final_audit_2026-08-10.md,some evidence exists; residual work is required
17.01,17,1,最强反例是什么？,top-tier audit question,PASS,theory gate; deviation log; negative-result records,verified in current bounded contract
17.02,17,2,哪个 family 最不支持核心结论？,top-tier audit question,PASS,theory gate; deviation log; negative-result records,verified in current bounded contract
17.03,17,3,哪项结论对单个数据点最敏感？,top-tier audit question,FAIL,theory gate; deviation log; negative-result records,missing or failed; claim must remain barred until repaired
17.04,17,4,哪项结论对阈值最敏感？,top-tier audit question,PARTIAL,theory gate; deviation log; negative-result records,some evidence exists; residual work is required
17.05,17,5,哪项结论依赖某个工具版本？,top-tier audit question,PARTIAL,theory gate; deviation log; negative-result records,some evidence exists; residual work is required
17.06,17,6,哪项结论依赖某个 basis？,top-tier audit question,PARTIAL,theory gate; deviation log; negative-result records,some evidence exists; residual work is required
17.07,17,7,哪项结论依赖某个 timeout？,top-tier audit question,FAIL,theory gate; deviation log; negative-result records,missing or failed; claim must remain barred until repaired
17.08,17,8,哪项结论在 equal-budget 下可能反转？,top-tier audit question,FAIL,theory gate; deviation log; negative-result records,missing or failed; claim must remain barred until repaired
17.09,17,9,哪项结论可能由数据泄漏产生？,top-tier audit question,PASS,theory gate; deviation log; negative-result records,verified in current bounded contract
17.10,17,10,哪项结论可能由 benchmark selection 产生？,top-tier audit question,PARTIAL,theory gate; deviation log; negative-result records,some evidence exists; residual work is required
17.11,17,11,哪项结论可能由 survivorship bias 产生？,top-tier audit question,PASS,theory gate; deviation log; negative-result records,verified in current bounded contract
17.12,17,12,哪项结论可能由非等价输出产生？,top-tier audit question,PASS,theory gate; deviation log; negative-result records,verified in current bounded contract
17.13,17,13,哪项结论可能由重复样本夸大显著性？,top-tier audit question,PASS,theory gate; deviation log; negative-result records,verified in current bounded contract
17.14,17,14,哪项结论无法在大规模线路验证？,top-tier audit question,PASS,theory gate; deviation log; negative-result records,verified in current bounded contract
17.15,17,15,哪项结论没有独立工件支持？,top-tier audit question,PARTIAL,theory gate; deviation log; negative-result records,some evidence exists; residual work is required
17.16,17,16,哪项结论没有硬件证据？,top-tier audit question,PASS,theory gate; deviation log; negative-result records,verified in current bounded contract
17.17,17,17,是否尝试主动构造失败 family？,top-tier audit question,PARTIAL,theory gate; deviation log; negative-result records,some evidence exists; residual work is required
17.18,17,18,是否尝试搜索最小反例？,top-tier audit question,PASS,theory gate; deviation log; negative-result records,verified in current bounded contract
17.19,17,19,是否让独立研究者攻击 theorem？,top-tier audit question,FAIL,theory gate; deviation log; negative-result records,missing or failed; claim must remain barred until repaired
17.20,17,20,是否让独立研究者攻击统计方案？,top-tier audit question,PARTIAL,theory gate; deviation log; negative-result records,some evidence exists; residual work is required
17.21,17,21,是否让外部工具作者检查配置？,top-tier audit question,FAIL,theory gate; deviation log; negative-result records,missing or failed; claim must remain barred until repaired
17.22,17,22,是否进行 blinded analysis？,top-tier audit question,PARTIAL,theory gate; deviation log; negative-result records,some evidence exists; residual work is required
17.23,17,23,是否保留被推翻的假设？,top-tier audit question,PASS,theory gate; deviation log; negative-result records,verified in current bounded contract
17.24,17,24,是否把 null result 完整发布？,top-tier audit question,PARTIAL,theory gate; deviation log; negative-result records,some evidence exists; residual work is required
17.25,17,25,是否明确什么证据会改变最终判断？,top-tier audit question,PASS,theory gate; deviation log; negative-result records,verified in current bounded contract
17.26,17,26,如果审稿人只允许保留一个贡献，哪一个仍成立？,top-tier audit question,PASS,theory gate; deviation log; negative-result records,verified in current bounded contract
17.27,17,27,如果删除所有 p 值，证据是否仍有说服力？,top-tier audit question,PASS,theory gate; deviation log; negative-result records,verified in current bounded contract
17.28,17,28,如果删除总体均值，家族结果是否仍支持结论？,top-tier audit question,PASS,theory gate; deviation log; negative-result records,verified in current bounded contract
17.29,17,29,如果删除自定义 benchmark，结果是否仍成立？,top-tier audit question,FAIL,theory gate; deviation log; negative-result records,missing or failed; claim must remain barred until repaired
17.30,17,30,如果只看真实线路，结果是否仍成立？,top-tier audit question,FAIL,theory gate; deviation log; negative-result records,missing or failed; claim must remain barred until repaired
18.01,18,1,**真实硬件或高保真 noise-aware 验证**  ,top-tier audit question,PARTIAL,"E31 design/power/checkpoint artifacts and residual blocks: formal run, heldout-v2, QPU, independent reproduction",some evidence exists; residual work is required
18.02,18,2,**等算力 Pareto 实验**  ,top-tier audit question,PARTIAL,"E31 design/power/checkpoint artifacts and residual blocks: formal run, heldout-v2, QPU, independent reproduction",some evidence exists; residual work is required
18.03,18,3,**扩大真正独立的 held-out family 数**  ,top-tier audit question,FAIL,"E31 design/power/checkpoint artifacts and residual blocks: formal run, heldout-v2, QPU, independent reproduction",missing or failed; claim must remain barred until repaired
18.04,18,4,**第三个可执行独立强工件**  ,top-tier audit question,FAIL,"E31 design/power/checkpoint artifacts and residual blocks: formal run, heldout-v2, QPU, independent reproduction",missing or failed; claim must remain barred until repaired
18.05,18,5,**扩大评价成本向量**  ,top-tier audit question,PARTIAL,"E31 design/power/checkpoint artifacts and residual blocks: formal run, heldout-v2, QPU, independent reproduction",some evidence exists; residual work is required
18.06,18,6,**大型线路层级**  ,top-tier audit question,FAIL,"E31 design/power/checkpoint artifacts and residual blocks: formal run, heldout-v2, QPU, independent reproduction",missing or failed; claim must remain barred until repaired
18.07,18,7,**参数化线路等价**  ,top-tier audit question,FAIL,"E31 design/power/checkpoint artifacts and residual blocks: formal run, heldout-v2, QPU, independent reproduction",missing or failed; claim must remain barred until repaired
18.08,18,8,**机制因果实验**  ,top-tier audit question,PARTIAL,"E31 design/power/checkpoint artifacts and residual blocks: formal run, heldout-v2, QPU, independent reproduction",some evidence exists; residual work is required
18.09,18,9,**独立冷启动复现**  ,top-tier audit question,EXTERNAL,"E31 design/power/checkpoint artifacts and residual blocks: formal run, heldout-v2, QPU, independent reproduction","requires external hardware, independent people, or live literature evidence"
18.10,18,10,**版本与平台稳健性**  ,top-tier audit question,FAIL,"E31 design/power/checkpoint artifacts and residual blocks: formal run, heldout-v2, QPU, independent reproduction",missing or failed; claim must remain barred until repaired
18.11,18,11,**测试强度指标**  ,top-tier audit question,PARTIAL,"E31 design/power/checkpoint artifacts and residual blocks: formal run, heldout-v2, QPU, independent reproduction",some evidence exists; residual work is required
18.12,18,12,**预投稿最新文献刷新**  ,top-tier audit question,EXTERNAL,"E31 design/power/checkpoint artifacts and residual blocks: formal run, heldout-v2, QPU, independent reproduction","requires external hardware, independent people, or live literature evidence"
